分類,配信内容,配信日,曲名,歌手名,リンク,甲斐田歌唱,コラボライバー,演奏
弾き語り,オンラインセッション,2023/03/04,贖罪,傘村トータ,https://youtu.be/So9BxdL7SPM?t=1485,TRUE,,
弾き語り,オンラインセッション,2023/03/04,Sincerely,TRUE,https://youtu.be/So9BxdL7SPM?t=2093,TRUE,,
弾き語り,オンラインセッション,2023/03/04,115万キロのフィルム,Official髭男dism,https://youtu.be/So9BxdL7SPM?t=2422,TRUE,,
弾き語り,オンラインセッション,2023/03/04,恋,奥華子,https://youtu.be/So9BxdL7SPM?t=2972,TRUE,,
弾き語り,オンラインセッション,2023/03/04,Ghost of a smile,EGOIST,https://youtu.be/So9BxdL7SPM?t=3562,TRUE,,
弾き語り,オンラインセッション,2023/03/04,Wishing,レム(水瀬いのり),https://youtu.be/So9BxdL7SPM?t=4193,TRUE,,
弾き語り,オンラインセッション,2023/03/04,ニア,夏代孝明,https://youtu.be/So9BxdL7SPM?t=4808,TRUE,,
弾き語り,,2023/04/07,GALLOWS BELL,buzzG,https://youtu.be/Hm40Bo6VHPg?t=25m29s,TRUE,,
弾き語り,,2023/04/07,トルコ行進曲-オワタ＼(^o^)／,ガルナ(オワタP),https://youtu.be/Hm40Bo6VHPg?t=45m44s,TRUE,,
弾き語り,,2023/04/07,エンヴィキャットウォーク,トーマ,https://youtu.be/Hm40Bo6VHPg?t=51m14s,TRUE,,
弾き語り,,2023/04/07,Just a game,takamatt,https://youtu.be/Hm40Bo6VHPg?t=61m13s,TRUE,,
弾き語り,,2023/04/07,夕景イエスタデイ,じん,https://youtu.be/Hm40Bo6VHPg?t=85m57s,TRUE,,
弾き語り,,2023/04/07,メランコリック,Junky,https://youtu.be/Hm40Bo6VHPg?t=98m24s,TRUE,,
弾き語り,,2023/04/07,小夜子,みきとP,https://youtu.be/Hm40Bo6VHPg?t=109m44s,TRUE,,
弾き語り,,2023/04/07,ワールズエンド・ダンスホール,wowaka,https://youtu.be/Hm40Bo6VHPg?t=145m42s,TRUE,,
弾き語り,,2023/04/07,te-yut-te,,https://youtu.be/Hm40Bo6VHPg?t=154m46s,TRUE,,
弾き語り,,2023/04/07,マダラカルト,トーマ,https://youtu.be/Hm40Bo6VHPg?t=158m23s,TRUE,,
弾き語り,,2023/04/07,パンダヒーロー,ハチ,https://youtu.be/Hm40Bo6VHPg?t=181m27s,TRUE,,
弾き語り,弾き語り配信,2023/06/02,Shiny Sunny Step,甲斐田晴,https://youtu.be/OaNihLRX6yYY?t=393,TRUE,,
弾き語り,弾き語り配信,2023/06/02,ミックスナッツ,Official髭男dism,https://youtu.be/OaNihLRX6yYY?t=837,TRUE,,
弾き語り,弾き語り配信,2023/06/02,夜もすがら君思ふ,TOKOTOKO(西沢さんP),https://youtu.be/OaNihLRX6yYY?t=1328,TRUE,,
弾き語り,弾き語り配信,2023/06/02,"rain stops, good-bye",におＰ,https://youtu.be/OaNihLRX6yYY?t=1692,TRUE,,
弾き語り,弾き語り配信,2023/06/02,メルト,ryo(supercell),https://youtu.be/OaNihLRX6yYY?t=2065,TRUE,,
弾き語り,弾き語り配信,2023/06/02,COLORS,FLOW,https://youtu.be/OaNihLRX6yYY?t=2415,TRUE,,
弾き語り,弾き語り配信,2023/06/02,Calc.,ジミーサムP,https://youtu.be/OaNihLRX6yYY?t=2721,TRUE,,
弾き語り,弾き語り配信,2023/06/02,Departures～あなたにおくるアイの歌～,EGOIST,https://youtu.be/OaNihLRX6yYY?t=3156,TRUE,,
弾き語り,弾き語り配信,2023/06/02,ニア,夏代孝明,https://youtu.be/OaNihLRX6yYY?t=3461,TRUE,,
弾き語り,弾き語り配信,2023/06/02,透明な心臓が泣いていた,甲斐田晴,https://youtu.be/OaNihLRX6yYY?t=4033,TRUE,,
弾き語り,弾き語り配信,2023/06/23,"Hello, Worker",KEI,https://youtu.be/lBbGSBwpRuw?t=704,TRUE,,
弾き語り,弾き語り配信,2023/06/23,Rolling star,YUI,https://youtu.be/lBbGSBwpRuw?t=1156,TRUE,,
弾き語り,弾き語り配信,2023/06/23,きゅうくらりん,いよわ,https://youtu.be/lBbGSBwpRuw?t=1449,TRUE,,
弾き語り,弾き語り配信,2023/06/23,God knows…,涼宮ハルヒ(平野綾),https://youtu.be/lBbGSBwpRuw?t=1941,TRUE,,
弾き語り,弾き語り配信,2023/06/23,POP STAR,平井堅,https://youtu.be/lBbGSBwpRuw?t=2422,TRUE,,
弾き語り,弾き語り配信,2023/06/23,TSUNAMI,サザンオールスターズ,https://youtu.be/lBbGSBwpRuw?t=2796,TRUE,,
弾き語り,弾き語り配信,2023/06/23,フィクション,sumika,https://youtu.be/lBbGSBwpRuw?t=3240,TRUE,,
弾き語り,弾き語り配信,2023/06/23,変わらないもの,奥華子,https://youtu.be/lBbGSBwpRuw?t=3609,TRUE,,
弾き語り,弾き語り配信,2023/06/23,しわ,bussG,https://youtu.be/lBbGSBwpRuw?t=4023,TRUE,,
弾き語り,弾き語り配信,2023/06/23,君の知らない物語,supercell,https://youtu.be/lBbGSBwpRuw?t=4428,TRUE,,
弾き語り,弾き語り配信,2023/08/11,透明な心臓が泣いていた,甲斐田晴,https://youtu.be/Eg6k-chFWLc?t=296,TRUE,,
弾き語り,弾き語り配信,2023/08/11,うたかた花火,supercell,https://youtu.be/Eg6k-chFWLc?t=472,TRUE,,
弾き語り,弾き語り配信,2023/08/11,カブトムシ,aiko,https://youtu.be/Eg6k-chFWLc?t=900,TRUE,,
弾き語り,弾き語り配信,2023/08/11,打上花火,DAOKO×米津玄師,https://youtu.be/Eg6k-chFWLc?t=1342,TRUE,,
弾き語り,弾き語り配信,2023/08/11,インフェルノ,Mrs.GREEN APPLE,https://youtu.be/Eg6k-chFWLc?t=1800,TRUE,,
弾き語り,弾き語り配信,2023/08/11,ラブ・パレード,ORANGE RANGE,https://youtu.be/Eg6k-chFWLc?t=2223,TRUE,,
弾き語り,弾き語り配信,2023/08/11,All Alone With You,EGOIST,https://youtu.be/Eg6k-chFWLc?t=2787,TRUE,,
弾き語り,弾き語り配信,2023/08/11,シルエット,KANA-BOON,https://youtu.be/Eg6k-chFWLc?t=3364,TRUE,,
弾き語り,3Dライブ,2023/08/20,ヒャダインのじょーじょーゆーじょー,ヒャダイン,https://youtu.be/l3IpLyxYv38?t=921,TRUE,本間ひまわり,
弾き語り,弾き語り配信,2023/08/25,寝・逃・げでリセット！,柊つかさ(福原香織),https://youtu.be/Mqxgr9FHCOs?t=434,TRUE,,
弾き語り,弾き語り配信,2023/08/25,READY STEADY GO,L'arc~en~Ciel,https://youtu.be/Mqxgr9FHCOs?t=874,TRUE,,
弾き語り,弾き語り配信,2023/08/25,366日,HY,https://youtu.be/Mqxgr9FHCOs?t=1213,TRUE,,
弾き語り,弾き語り配信,2023/08/25,カタオモイ,Aimer,https://youtu.be/Mqxgr9FHCOs?t=1719,TRUE,,
弾き語り,弾き語り配信,2023/08/25,浮世の演舞,VΔLZ,https://youtu.be/Mqxgr9FHCOs?t=2034,TRUE,,
弾き語り,弾き語り配信,2023/08/25,"New street, New world",ROF-MAO,https://youtu.be/Mqxgr9FHCOs?t=2400,TRUE,,
弾き語り,弾き語り配信,2023/08/25,Sincerely,TRUE,https://youtu.be/Mqxgr9FHCOs?t=3101,TRUE,,
弾き語り,弾き語り配信,2023/08/25,Cross Over,9nine,https://youtu.be/Mqxgr9FHCOs?t=3447,TRUE,,
弾き語り,弾き語り配信,2023/08/25,等身大のラブソング,Aqua Timez,https://youtu.be/Mqxgr9FHCOs?t=3904,TRUE,,
弾き語り,弾き語り配信,2023/08/25,想像フォレスト,じん,https://youtu.be/Mqxgr9FHCOs?t=4472,TRUE,,
弾き語り,弾き語り配信,2023/10/14,Shiny Sunny Step,甲斐田晴,https://youtu.be/yQFW4TVPpiw?t=7m15s,TRUE,,
弾き語り,弾き語り配信,2023/10/14,UNSEEN TREASURES,甲斐田晴,https://youtu.be/yQFW4TVPpiw?t=14m22s,TRUE,,
弾き語り,弾き語り配信,2023/10/14,プラネタリウムの真実,夏代孝明,https://youtu.be/yQFW4TVPpiw?t=21m17s,TRUE,,
弾き語り,弾き語り配信,2023/10/14,九龍レトロ,トーマ,https://youtu.be/yQFW4TVPpiw?t=29m46s,TRUE,,
弾き語り,弾き語り配信,2023/10/14,津軽海峡冬景色,石川さゆり,https://youtu.be/yQFW4TVPpiw?t=38m5s,TRUE,,
弾き語り,弾き語り配信,2023/10/14,サウダージ,ポルノグラフィティ,https://youtu.be/yQFW4TVPpiw?t=44m3s,TRUE,,
弾き語り,弾き語り配信,2023/10/14,もののけ姫,米良美一,https://youtu.be/yQFW4TVPpiw?t=54m9s,TRUE,,
弾き語り,弾き語り配信,2023/10/14,地球最後の告白を,kemu,https://youtu.be/yQFW4TVPpiw?t=60m3s,TRUE,,
弾き語り,弾き語り配信,2023/10/14,My Dearest,supercell,https://youtu.be/yQFW4TVPpiw?t=79m24s,TRUE,,
弾き語り,弾き語り配信,2023/10/18,千の夜をこえて,Aqua Timez,https://youtu.be/sNcLmjccry0?t=6m59s,TRUE,,
弾き語り,弾き語り配信,2023/10/18,青のすみか,キタニタツヤ,https://youtu.be/sNcLmjccry0?t=13m17s,TRUE,,
弾き語り,弾き語り配信,2023/10/18,気まぐれロマンティック,いきものがかり,https://youtu.be/sNcLmjccry0?t=25m38s,TRUE,,
弾き語り,弾き語り配信,2023/10/18,七色のコンパス,一ノ瀬トキヤ(宮野真守),https://youtu.be/sNcLmjccry0?t=32m40s,TRUE,,
弾き語り,弾き語り配信,2023/10/18,StaRt,Mrs.GREEN APPLE,https://youtu.be/sNcLmjccry0?t=41m10s,TRUE,,
弾き語り,弾き語り配信,2023/10/18,ミックスナッツ,Official髭男dism,https://youtu.be/sNcLmjccry0?t=47m32s,TRUE,,
弾き語り,弾き語り配信,2023/10/18,アスノヨゾラ哨戒班,Orangestar,https://youtu.be/sNcLmjccry0?t=56m4s,TRUE,,
弾き語り,弾き語り配信,2023/10/18,風が吹く街,ラックライフ,https://youtu.be/sNcLmjccry0?t=65m54s,TRUE,,
弾き語り,弾き語り配信,2023/10/18,透明な心臓が泣いていた,甲斐田晴,https://youtu.be/sNcLmjccry0?t=72m48s,TRUE,,
弾き語り,歌枠,2023/10/18,パラレルノー細胞,甲斐田晴,https://youtu.be/80qQhFLa39A?t=1m52s,TRUE,,
弾き語り,歌枠,2023/10/25,パパンパ！Blue Summer Days,甲斐田晴,https://youtu.be/80qQhFLa39A?t=9m26s,TRUE,,
弾き語り,歌枠,2023/10/25,清風,甲斐田晴,https://youtu.be/80qQhFLa39A?t=13m52s,TRUE,,
弾き語り,歌枠,2023/10/25,cycle,甲斐田晴,https://youtu.be/80qQhFLa39A?t=24m10s,TRUE,,
弾き語り,歌枠,2023/10/25,SHOOTING DELTA,VΔLZ,https://youtu.be/80qQhFLa39A?t=28m13s,TRUE,,
弾き語り,歌枠,2023/10/25,Shiny Sunny Step,甲斐田晴,https://youtu.be/80qQhFLa39A?t=36m12s,TRUE,,
弾き語り,歌枠,2023/10/25,UNSEEN TREASURES,甲斐田晴,https://youtu.be/80qQhFLa39A?t=41m26s,TRUE,,
弾き語り,歌枠,2023/10/25,透明な心臓が泣いていた,甲斐田晴,https://youtu.be/80qQhFLa39A?t=60m27s,TRUE,,
弾き語り,歌枠,2023/10/25,僕のヒーロー,甲斐田晴,https://youtu.be/80qQhFLa39A?t=63m50s,TRUE,,
弾き語り,歌枠,2023/10/25,何色,甲斐田晴,https://youtu.be/80qQhFLa39A?t=70m37s,TRUE,,
弾き語り,弾き語り配信,2023/10/31,First Love,宇多田ヒカル,https://youtu.be/e3xg5gESv0g?t=7m58s,TRUE,,
弾き語り,弾き語り配信,2023/10/31,君じゃなきゃダメみたい,オーイシマサヨシ,https://youtu.be/e3xg5gESv0g?t=15m57s,TRUE,,
弾き語り,弾き語り配信,2023/10/31,境界の彼方,茅原実里,https://youtu.be/e3xg5gESv0g?t=22m32s,TRUE,,
弾き語り,弾き語り配信,2023/10/31,プラチナ,坂本真綾,https://youtu.be/e3xg5gESv0g?t=29m45s,TRUE,,
弾き語り,弾き語り配信,2023/10/31,閃光,[ALEXANDROS],https://youtu.be/e3xg5gESv0g?t=39m49s,TRUE,,
弾き語り,弾き語り配信,2023/10/31,アムリタ,牧野由依,https://youtu.be/e3xg5gESv0g?t=47m36s,TRUE,,
弾き語り,弾き語り配信,2023/10/31,Wherever you are,ONE OK ROCK,https://youtu.be/e3xg5gESv0g?t=62m36s,TRUE,,
弾き語り,弾き語り配信,2023/10/31,空色デイズ,中川翔子,https://youtu.be/e3xg5gESv0g?t=69m2s,TRUE,,
弾き語り,弾き語り配信,2023/11/13,Pretender,Official髭男dism,https://youtu.be/wWwccvWygqA?t=5m38s,TRUE,,
弾き語り,弾き語り配信,2023/11/13,粉雪,レミオロメン,https://youtu.be/wWwccvWygqA?t=13m17s,TRUE,,
弾き語り,弾き語り配信,2023/11/13,ユキトキ,やなぎなぎ,https://youtu.be/wWwccvWygqA?t=21m,TRUE,,
弾き語り,弾き語り配信,2023/11/13,丸の内サディスティック,椎名林檎,https://youtu.be/wWwccvWygqA?t=31m23s,TRUE,,
弾き語り,弾き語り配信,2023/11/13,月光花,Janne Da Arc,https://youtu.be/wWwccvWygqA?t=39m01s,TRUE,,
弾き語り,弾き語り配信,2023/11/13,君に届け,flumpool,https://youtu.be/wWwccvWygqA?t=45m31s,TRUE,,
弾き語り,弾き語り配信,2023/11/13,ひとりぼっちじゃない,coba＆宮沢和史,https://youtu.be/wWwccvWygqA?t=53m01s,TRUE,,
弾き語り,弾き語り配信,2023/11/13,太陽の楽園～Promised Land～,神戸みゆき,https://youtu.be/wWwccvWygqA?t=67m56s,TRUE,,
弾き語り,弾き語り配信,2023/11/13,恋のミクル伝説,朝比奈みくる(後藤邑子),https://youtu.be/wWwccvWygqA?t=78m34s,TRUE,,
弾き語り,弾き語り配信,2023/11/20,ロマンスの神様,広瀬香美,https://youtu.be/iL-0TqHgvX0?t=6m23s,TRUE,,
弾き語り,弾き語り配信,2023/11/20,*～アスタリスク～,ORANGERANGE,https://youtu.be/iL-0TqHgvX0?t=14m15s,TRUE,,
弾き語り,弾き語り配信,2023/11/20,WHITE ALBUM,森川由綺(平野綾),https://youtu.be/iL-0TqHgvX0?t=23m15s,TRUE,,
弾き語り,弾き語り配信,2023/11/20,青のすみか,キタニタツヤ,https://youtu.be/iL-0TqHgvX0?t=30m9s,TRUE,,
弾き語り,弾き語り配信,2023/11/20,Cagayake!GIRLS,桜高軽音部(放課後ティータイム),https://youtu.be/iL-0TqHgvX0?t=35m11s,TRUE,,
弾き語り,弾き語り配信,2023/11/20,"NO,Thank You!",放課後ティータイム,https://youtu.be/iL-0TqHgvX0?t=44m44s,TRUE,,
弾き語り,弾き語り配信,2023/11/20,星の唄,buzzG,https://youtu.be/iL-0TqHgvX0?t=51m28s,TRUE,,
弾き語り,弾き語り配信,2023/11/20,コスモノート,天月-あまつき-,https://youtu.be/iL-0TqHgvX0?t=59m11s,TRUE,,
弾き語り,弾き語り配信,2023/12/06,new song,tacica,https://youtu.be/Pe-Uc-Tibsg?t=6m9s,TRUE,,
弾き語り,弾き語り配信,2023/12/06,残酷な天使のテーゼ,高橋洋子,https://youtu.be/Pe-Uc-Tibsg?t=12m30s,TRUE,,
弾き語り,弾き語り配信,2023/12/06,fancy baby doll,田村ゆかり,https://youtu.be/Pe-Uc-Tibsg?t=18m33s,TRUE,,
弾き語り,弾き語り配信,2023/12/06,モノクロのキス,シド,https://youtu.be/Pe-Uc-Tibsg?t=21m24s,TRUE,,
弾き語り,弾き語り配信,2023/12/06,ほうき星,ユンナ,https://youtu.be/Pe-Uc-Tibsg?t=32m37s,TRUE,,
弾き語り,弾き語り配信,2023/12/06,ホログラム,NICO Touches the Walls,https://youtu.be/Pe-Uc-Tibsg?t=39m30s,TRUE,,
弾き語り,弾き語り配信,2023/12/06,ぼうやの夢よ,エミリア(高橋李依),https://youtu.be/Pe-Uc-Tibsg?t=54m20s,TRUE,,
弾き語り,弾き語り配信,2023/12/06,Just a game,takamatt,https://youtu.be/Pe-Uc-Tibsg?t=60m4s,TRUE,,
弾き語り,弾き語り配信,2023/12/06,God knows…,涼宮ハルヒ(平野綾),https://youtu.be/Pe-Uc-Tibsg?t=67m18s,TRUE,,
弾き語り,弾き語り配信,2023/12/16,猫,DISH//,https://youtu.be/rqWnwEodQZg?t=13m25s,TRUE,,
弾き語り,弾き語り配信,2023/12/16,葛飾ラプソディー,堂島孝平,https://youtu.be/rqWnwEodQZg?t=21m54s,TRUE,,
弾き語り,弾き語り配信,2023/12/16,宿命,Official髭男dism,https://youtu.be/rqWnwEodQZg?t=30m26s,TRUE,,
弾き語り,弾き語り配信,2023/12/16,しわ,buzzG,https://youtu.be/rqWnwEodQZg?t=37m24s,TRUE,,
弾き語り,弾き語り配信,2023/12/16,キューティーハニー,前川陽子,https://youtu.be/rqWnwEodQZg?t=47m10s,TRUE,,
弾き語り,弾き語り配信,2023/12/16,亜麻色の髪の乙女,島谷ひとみ,https://youtu.be/rqWnwEodQZg?t=52m5s,TRUE,,
弾き語り,弾き語り配信,2023/12/16,Pray,水樹奈々,https://youtu.be/rqWnwEodQZg?t=59m,TRUE,,
弾き語り,弾き語り配信,2023/12/16,SUPER GENERATION,水樹奈々,https://youtu.be/rqWnwEodQZg?t=61m37s,TRUE,,
弾き語り,弾き語り配信,2023/12/16,決意の朝に,Aqua Timez,https://youtu.be/rqWnwEodQZg?t=64m31s,TRUE,,
弾き語り,弾き語り配信,2023/12/29,ドライフラワー,優里,https://youtu.be/5PFWekVK34E?t=4m44s,TRUE,,
弾き語り,弾き語り配信,2023/12/29,小夜子,みきとP,https://youtu.be/5PFWekVK34E?t=11m52s,TRUE,,
弾き語り,弾き語り配信,2023/12/29,キラメキ,wacci,https://youtu.be/5PFWekVK34E?t=20m41s,TRUE,,
弾き語り,弾き語り配信,2023/12/29,となりのトトロ,井上あずみ,https://youtu.be/5PFWekVK34E?t=32m17s,TRUE,,
弾き語り,弾き語り配信,2023/12/29,明日への扉,I WiSH,https://youtu.be/5PFWekVK34E?t=42m31s,TRUE,,
弾き語り,弾き語り配信,2023/12/29,THE OVER,UVERworld,https://youtu.be/5PFWekVK34E?t=53m50s,TRUE,,
弾き語り,弾き語り配信,2023/12/29,透明な心臓が泣いていた,甲斐田晴,https://youtu.be/5PFWekVK34E?t=63m39s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,Rainbow,ROUND TABLE feat.Nino,https://youtu.be/kApOQDclLwM?t=6m01s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,ホウキ雲,RYTHEM,https://youtu.be/kApOQDclLwM?t=12m53s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,ガーネット,奥華子,https://youtu.be/kApOQDclLwM?t=21m19s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,いつも何度でも,木村弓,https://youtu.be/kApOQDclLwM?t=28m40s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,いのちの名前,木村弓,https://youtu.be/kApOQDclLwM?t=33m58s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,"One more time, One more chance",山崎まさよし,https://youtu.be/kApOQDclLwM?t=43m10s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,All Alone With You,EGOIST,https://youtu.be/kApOQDclLwM?t=51m50s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,はじめてのチュウ,あんしんパパ,https://youtu.be/kApOQDclLwM?t=54m32s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,白日,King Gnu,https://youtu.be/kApOQDclLwM?t=58m14s,TRUE,,
弾き語り,弾き語り配信,2024/01/13,君色に染まる,TOKOTOKO(西沢さんP),https://youtu.be/kApOQDclLwM?t=71m34s,TRUE,,
弾き語り,弾き語り配信,2024/02/06,Catch the Moment,LiSA,https://youtu.be/SjxKJxF67Dc?t=6m51s,TRUE,,
弾き語り,弾き語り配信,2024/02/06,staple stable,戦場ヶ原ひたぎ(斎藤千和),https://youtu.be/SjxKJxF67Dc?t=13m32s,TRUE,,
弾き語り,弾き語り配信,2024/02/06,ANIMA,ReoNa,https://youtu.be/SjxKJxF67Dc?t=21m04s,TRUE,,
弾き語り,弾き語り配信,2024/02/06,テディ,ReoNa,https://youtu.be/SjxKJxF67Dc?t=28m56s,TRUE,,
弾き語り,弾き語り配信,2024/02/06,"Hello, Worker",KEI,https://youtu.be/SjxKJxF67Dc?t=30m54s,TRUE,,
弾き語り,弾き語り配信,2024/02/06,One Night Carnival,氣志團,https://youtu.be/SjxKJxF67Dc?t=36m09s,TRUE,,
弾き語り,弾き語り配信,2024/02/06,Mela!,緑黄色社会,https://youtu.be/SjxKJxF67Dc?t=44m41s,TRUE,,
弾き語り,弾き語り配信,2024/02/06,Lost my music,涼宮ハルヒ(平野綾),https://youtu.be/SjxKJxF67Dc?t=54m20s,TRUE,,
弾き語り,弾き語り配信,2024/02/24,月が綺麗だ。,甲斐田晴,https://youtu.be/oQCq26Aaz8I?t=9m45s,TRUE,,
弾き語り,弾き語り配信,2024/02/24,星が瞬くこんな夜に,supercell,https://youtu.be/oQCq26Aaz8I?t=17m40s,TRUE,,
弾き語り,弾き語り配信,2024/02/24,夜に駆ける,YOASOBI,https://youtu.be/oQCq26Aaz8I?t=24m53s,TRUE,,
弾き語り,弾き語り配信,2024/02/24,ピエロ,KEI,https://youtu.be/oQCq26Aaz8I?t=34m33s,TRUE,,
弾き語り,弾き語り配信,2024/02/24,ポケットにファンタジー,さち＆じゅり,https://youtu.be/oQCq26Aaz8I?t=42m32s,TRUE,,
弾き語り,弾き語り配信,2024/02/24,メリッサ,ポルノグラフィティ,https://youtu.be/oQCq26Aaz8I?t=52m12s,TRUE,,
弾き語り,弾き語り配信,2024/02/24,桃色片思い,松浦亜弥,https://youtu.be/oQCq26Aaz8I?t=62m,TRUE,,
弾き語り,弾き語り配信,2024/02/24,虹色のPuddle,にじさんじ,https://youtu.be/oQCq26Aaz8I?t=66m46s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,青いベンチ,サスケ,https://youtu.be/lmzbx3HDyV0?t=6m43s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,ファンファーレ,sumica,https://youtu.be/lmzbx3HDyV0?t=18m32s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,Good-bye days,YUI,https://youtu.be/lmzbx3HDyV0?t=23m34s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,パラレルノー細胞,甲斐田晴,https://youtu.be/lmzbx3HDyV0?t=29m55s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,サウダージ,ポルノグラフィティ,https://youtu.be/lmzbx3HDyV0?t=44m45s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,motto☆派手にね！,戸松遥,https://youtu.be/lmzbx3HDyV0?t=48m41s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,あんなに一緒だったのに,See-Saw,https://youtu.be/lmzbx3HDyV0?t=55m10s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,フリージア,Uru,https://youtu.be/lmzbx3HDyV0?t=59m50s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,閃光,[ALEXANDROS],https://youtu.be/lmzbx3HDyV0?t=72m43s,TRUE,,
弾き語り,弾き語り配信,2024/05/01,白金ディスコ,阿良々木月火(井口裕香),https://youtu.be/lmzbx3HDyV0?t=79m27s,TRUE,,
弾き語り,弾き語り配信,2024/06/01,青と夏,Mrs.GREEN APPLE,https://youtu.be/IGGQmIvmDJI?t=8m48s,TRUE,,
弾き語り,弾き語り配信,2024/06/01,虹,Aqua Timez,https://youtu.be/IGGQmIvmDJI?t=20m9s,TRUE,,
弾き語り,弾き語り配信,2024/06/01,UNION,OxT,https://youtu.be/IGGQmIvmDJI?t=33m8s,TRUE,,
弾き語り,弾き語り配信,2024/06/01,マリーゴールド,あいみょん,https://youtu.be/IGGQmIvmDJI?t=38m25s,TRUE,,
弾き語り,弾き語り配信,2024/06/01,シャルル,バルーン,https://youtu.be/IGGQmIvmDJI?t=47m18s,TRUE,,
弾き語り,弾き語り配信,2024/06/01,青のすみか,キタニタツヤ,https://youtu.be/IGGQmIvmDJI?t=55m28s,TRUE,,
弾き語り,弾き語り配信,2024/06/01,サマータイムレコード,じん,https://youtu.be/IGGQmIvmDJI?t=58m47s,TRUE,,
弾き語り,弾き語り配信,2024/06/15,"rain stops, good-bye",におP,https://youtu.be/GBOgncu-xok?t=7m5s,TRUE,,
弾き語り,弾き語り配信,2024/06/15,睡蓮花,湘南乃風,https://youtu.be/GBOgncu-xok?t=18m4s,TRUE,,
弾き語り,弾き語り配信,2024/06/15,カブトムシ,aiko,https://youtu.be/GBOgncu-xok?t=29m24s,TRUE,,
弾き語り,弾き語り配信,2024/06/15,イマジネーション,SPYAIR,https://youtu.be/GBOgncu-xok?t=41m11s,TRUE,,
弾き語り,弾き語り配信,2024/06/15,Hungry Spider,槇原敬之,https://youtu.be/GBOgncu-xok?t=58m23s,TRUE,,
弾き語り,弾き語り配信,2024/06/15,OK!,松本梨香,https://youtu.be/GBOgncu-xok?t=65m19s,TRUE,,
"コラボ, 記念・お披露目",3Dライブ,2024/06/17,Catch the Moment,LiSA,https://youtu.be/QVRGGA5u7pw?t=50m7s,TRUE,,
弾き語り,弾き語り配信,2024/06/23,ゴールデンタイムラバー,スキマスイッチ,https://youtu.be/VDEiAUrFWTY?t=5m41s,TRUE,,
弾き語り,弾き語り配信,2024/06/23,JOINT,川田まみ,https://youtu.be/VDEiAUrFWTY?t=10m32s,TRUE,,
弾き語り,弾き語り配信,2024/06/23,青空のラプソディ,fhana,https://youtu.be/VDEiAUrFWTY?t=17m6s,TRUE,,
弾き語り,弾き語り配信,2024/06/23,Stay Alive,エミリア(高橋李依),https://youtu.be/VDEiAUrFWTY?t=28m51s,TRUE,,
弾き語り,弾き語り配信,2024/06/23,小さきもの,林明日香,https://youtu.be/VDEiAUrFWTY?t=35m20s,TRUE,,
弾き語り,弾き語り配信,2024/06/23,ミックスナッツ,Official髭男dism,https://youtu.be/VDEiAUrFWTY?t=62m13s,TRUE,,
弾き語り,弾き語り配信,2024/07/07,タイヨウのうた,Kaoru Amane,https://youtu.be/6D2Nq-pF2Wc?t=9m48s,TRUE,,
弾き語り,弾き語り配信,2024/07/07,君の知らない物語,supercell,https://youtu.be/6D2Nq-pF2Wc?t=18m11s,TRUE,,
弾き語り,弾き語り配信,2024/07/07,ガーネット,奥華子,https://youtu.be/6D2Nq-pF2Wc?t=26m49s,TRUE,,
弾き語り,弾き語り配信,2024/07/07,ホシアイ,レフティーモンスター,https://youtu.be/6D2Nq-pF2Wc?t=41m12s,TRUE,,
弾き語り,弾き語り配信,2024/07/07,星の唄,buzzG,https://youtu.be/6D2Nq-pF2Wc?t=57m37s,TRUE,,
弾き語り,弾き語り配信,2024/07/23,All Alone With You,EGOIST,https://youtu.be/GHfWEyWBbr8?t=14m47s,TRUE,,
弾き語り,弾き語り配信,2024/07/23,Rainbow,ROUND TABLE feat.Nino,https://youtu.be/GHfWEyWBbr8?t=22m59s,TRUE,,
弾き語り,弾き語り配信,2024/07/23,空色デイズ,中川翔子,https://youtu.be/GHfWEyWBbr8?t=31m20s,TRUE,,
弾き語り,弾き語り配信,2024/07/23,少年時代,井上陽水,https://youtu.be/GHfWEyWBbr8?t=38m25s,TRUE,,
弾き語り,弾き語り配信,2024/07/23,率直,甲斐田晴,https://youtu.be/GHfWEyWBbr8?t=44m47s,TRUE,,
弾き語り,弾き語り配信,2024/07/23,Shiny Sunny Step,甲斐田晴,https://youtu.be/GHfWEyWBbr8?t=51m4s,TRUE,,
